AccountID,Fraudster
C5661285757,0
C5798563991,1
C9785555061,0
C2650688009,0
C2530537167,0
C6791415304,0
C8127343990,0
C7602147642,0
C4440365827,0
C5578478497,1
C7232415028,1
C7549620349,0
C9327705151,0
C2997999341,1
C9411790682,0
C9101214284,0
C5593639492,0
C0227749559,0
C3412442756,0
C5959180337,0
C8397397959,0
C8106204443,0
C2645395909,0
C9662015979,0
C7401659570,0
C1791048615,0
C3859907054,1
C4005000076,0
C4054449800,0
C4077133481,0
C0557872401,0
C6406335944,0
C2247798671,0
C7677915457,1
C8843028465,0
C3948724994,0
C8693664235,0
C9008358086,0
C1416216806,0
C0856398617,0
C6759830570,0
C6012399638,0
C1376979802,0
C6142538686,0
C8112280667,0
C7054648637,0
C7260410733,0
C1963783412,0
C3984320040,0
C7077685205,1
C3726011959,0
C3199981284,0
C9909471339,0
C9531071491,0
C3192281775,0
C0719605300,0
C8519011379,0
C3444076132,0
C3721757506,0
C5216197387,0
C6252661239,0
C8674777340,0
C8212052752,0
C7884070535,1
C0398972683,1
C0019573488,0
C9985393011,0
C9259594374,1
C9766589653,0
C3647553520,0
C4272031234,0
C4690738103,1
C5840567786,0
C5515237217,1
C7714901301,0
C1783323867,0
C5476940977,0
C3937888776,0
C3456359769,0
C6490103351,0
C3336608086,0
C0997947739,0
C5548574672,0
C7910424303,0
C0817447613,0
C3095850237,1
C5752133855,0
C3733115345,0
C6942557487,0
C4411839603,1
C0045427875,0
C5251897674,1
C4610206837,0
C2061973014,0
C1652480860,0
C6187808753,1
C5944941759,0
C4063725177,0
C4759553030,0
C5247562649,1
C7284336819,0
C5790508855,0
C4382186040,0
C0101544149,0
C1653446281,1
C0466238504,0
C0424926176,0
C8509143720,0
C1345358879,0
C4605885060,0
C9635488303,1
C4632482811,0
C4668760283,0
C4792102484,0
C9452138471,0
C9390196954,1
C1427011549,0
C2012083581,0
C3529271375,0
C8423772241,0
C6325243919,1
C0778023800,1
C9163990295,1
C5635021757,0
C6060931012,0
C2840432367,0
C9904900724,0
C4923923229,0
C9385298809,0
C4481919632,0
C4245433106,0
C9881461389,0
C7914440331,0
C4634750325,0
C3982298361,0
C3874521081,0
C0349017117,1
C3381868207,1
C4056174354,0
C6500812095,0
C2829708845,0
C4990786622,0
C5778697164,0
C2943484524,1
C6554048239,0
C8119408007,0
C3604735564,0
C3973665517,1
C2072423304,0
C2398499361,0
C0339114797,0
C6625747838,0
C1319095589,0
C3457929657,0
C2459617680,0
C8436361493,0
C6423153294,0
C0027526047,0
C7905333889,0
C4971600581,0
C3735873306,1
C5769911280,0
C8164300211,0
C5786352336,0
C5937197322,0
C5023465689,0
C8353403378,0
C1016011967,0
C3330611930,0
C1794535978,1
C8933165482,0
C1024957378,0
C3744618948,1
C4820321692,0
C5107799114,1
C0370529577,0
C6325518490,0
C7195583548,0
C9426534726,1
C5429780492,0
C9859485327,0
C1923762918,1
C2682261412,0
C2789997473,0
C8236975178,0
C1536303027,0
C3493626029,0
C9332279031,0
C8561794109,1
C3039623714,0
C8868594886,0
C2933756014,1
C9460390209,1
C9478539653,0
C1257762986,0
C6426213243,0
C3508452644,0
C4194552086,0
C9204058283,1
C9728541809,0
C4660406660,0
C2071159427,0
C0960041956,0
C2869347836,0
C9858822564,0
C2501121572,0
C3196656445,1
C6336520864,0
C3935022766,0
C5830828127,1
C5988271326,0
C0859110725,1
C1918094602,1
C5667658732,0
C5226421328,0
C7477491662,0
C9577843383,0
C4679058476,0
C4686970816,0
C1399211048,0
C8711152063,1
C6682019052,0
C9849512685,0
C0562049142,0
C6825042074,1
C1994763904,0
C8534765157,0
C4201192675,0
C5632745785,0
C8178967542,0
C2331337775,0
C7256336069,1
C8809352093,0
C4672031779,0
C9253562397,0
C3134659359,0
C3131476335,0
C5233778568,0
C6615613892,0
C4821723454,0
C4884857946,0
C8232603156,0
C2093745871,0
C4925268258,0
C4874562725,0
C9026202889,0
C5192788714,0
C4397276186,1
C8085227822,0
C6887177128,0
C2954683081,0
C9078302730,0
C0228659349,0
C8040395734,0
C6222849151,1
C0034780459,0
C4315538150,0
C5343675757,0
C6968960977,0
C0546923683,0
C7625741735,0
C2899856046,0
C7726603319,0
C2559622384,0
C3837290955,0
C7745529108,0
C7457247608,0
C6439010857,0
C4441574909,0
C4961078776,0
C2028552546,0
C5468871889,1
C7109598826,0
C4529409680,0
C7381471401,0
C4448642220,0
C3107108916,0
C4999132659,0
C6945822307,0
C8954952794,0
C7857882648,0
C4677625899,1
C8010762878,0
C9970372830,0
C0540243310,0
C1531394167,0
C7413679971,0
C2613119520,0
C5590225945,0
C9993174857,0
C1420525098,0
C0487462524,0
C7795088147,0
C4508788986,1
C9681565510,0
C0116073192,1
C7071841010,0
C6823661684,0
C8110737282,0
C7533709064,0
C6061500605,0
C9308212657,0
C1106280016,0
C3933651901,0
C4426635489,1
C2262455506,1
C4054494550,0
C9049380046,0
C6932651495,0
C4614597271,0
C3301470718,0
C2223112756,0
C0645590308,0
C5802418538,0
C9995576880,0
C8915183559,0
C4514351414,0
C1967529579,0
C4837709620,0
C9991225423,0
C7742386995,0
C2574946266,0
C2233117011,0
C9646183850,0
C7152567112,0
C9237864383,0
C1888710383,1
C1078196424,1
C2972968870,1
C1001852600,0
C8281061164,1
C2600186069,0
C8214723795,0
C2490328461,0
C4525096574,0
C0135054780,1
C8290091749,0
C4660557197,0
C4136676339,0
C7629302604,0
C1416400223,0
C0130420527,0
C8018620834,0
C9491532814,0
C1851728342,0
C9350726480,0
C9878127132,0
C3369819007,0
C7172363799,0
C8176418589,1
C5206872902,0
C6128522558,1
C9217240301,0
C1790816335,0
C2316596050,0
C8227272188,1
C0373745757,0
C5909156621,0
C0297289226,0
C1040397117,0
C3925307469,0
C6918728078,0
C9769945669,1
C7148183005,0
C9225100544,0
C0450978655,0
C1854020998,0
C3266886857,0
C6351756652,0
C8443650771,0
C4633576998,0
C3435207911,0
C5629862881,0
C7791013785,0
C7025097990,0
C4138380900,0
C3691238971,0
C1715461375,0
C5228812168,1
C9810789424,0
C6376041407,0
C5393261448,0
C3620743107,0
C1188762948,0
C5508859431,0
C5649370024,0
C6442171279,0
C7149900836,0
C2824472126,0
C4960630521,0
C0234227720,0
C1118144105,0
C7967875384,0
C5667661128,0
C6351849607,1
C0414989772,0
C0476600278,0
C0076075572,0
C1307840357,1
C7856869275,1
C9095376163,0
C6008261406,0
C3539758043,0
C8758687067,0
C4515032946,0
C3372110175,0
C5591605287,0
C9609434037,0
C3970340523,1
C9938743061,0
C3800036524,0
C3739415643,0
C3735608775,1
C5201999733,0
C0558523783,0
C0500833444,0
C6195045753,0
C0627069582,0
C5612212229,0
C2505751380,0
C9143347338,1
C9464940909,1
C6239027247,0
C0472426130,0
C8144927951,0
C8215859771,0
C1273878295,0
C1227183279,0
C4115405027,1
C0613596461,0
C4483216810,0
C8858199518,0
C5348138907,0
C4870341536,0
C9156733280,0
C7286141834,1
C4757453628,0
C7907748723,0
C8268516886,0
C7394170463,0
C0562449874,1
C4630492751,0
C0514186467,0
C9507783428,1
C4884907189,1
C8410895950,0
C8849558398,0
C3689431682,0
C9398823702,0
C9958009485,0
C0495356079,0
C5567148452,0
C0036596458,0
C4232011086,1
C0756027177,0
C9997884512,1
C7114833194,0
C0504114183,0
C4617690649,0
C4284362431,0
C3301836270,0
C7469064373,0
C2941932159,0
C6544205469,0
C6914731706,0
C5482072608,0
C4849189059,0
C7817290410,0
C2492569652,0
C4653397291,0
C2445182337,0
C1320483454,0
C6434723816,0
C4877541522,0
C2682473508,0
C0624904480,0
C6210252934,0
C8272966357,0
C6229309841,0
C9139941538,0
C1446788666,0
C3792422350,0
C6274140154,0
C6780839920,1
C3251184695,0
C2057399782,0
C4199771423,0
C6719493849,0
C9007838553,0
C5169049074,0
C3946718472,0
C5699100029,0
C5629681803,0
C7372759234,1
C8494467379,0
C3605282482,0
C4185373654,0
C0140225403,0
C0684568984,0
C9664550330,0
C7753377827,0
C2012997186,0
C9178423415,0
C9140114454,0
C0662192471,1
C6670088431,0
C7340150739,1
C0137694386,0
C5389557565,1
C8119027079,0
C3093367012,0
C9570337275,0
C2364859906,0
C2598976081,0
C0196158076,0
C5875902610,1
C6843900453,1
C4590989958,1
C0855082962,1
C9029307838,0
C3571774072,0
C0973160394,0
C5662243398,0
C9429770914,0
C4480642120,0
C5595272742,0
C8119973580,0
C3464922804,0
C9823433395,0
C5452891221,0
C1723796430,0
C4615219559,0
C9676010129,1
C4147800163,0
C1032182590,0
C1225922865,0
C3953514188,0
C3885759433,0
C4112948586,0
C6516929367,0
C9963034820,0
C7771301086,0
C0165957521,0
C4237585958,0
C9298129410,0
C3402795931,0
C8103282433,0
C2113547958,0
C1619740199,0
C7030700114,0
C9912081045,0
C8030197141,1
C7310460645,0
C4267186339,0
C6348765732,0
C2136154855,0
C7695840441,0
C3818128518,0
C6338472616,0
C6159197932,0
C2999706668,0
C1140475954,0
C7554205812,0
C1745181605,0
C3503024786,0
C3999399490,1
C6929934345,0
C8358159369,0
C4274286278,0
C2678989333,0
C7378988016,0
C7120401908,0
C4535777034,0
C3780206195,1
C2626597665,1
C1283024446,0
C5439459872,0
C4104405445,0
C9413421859,0
C2546414730,0
C3253318380,0
C9514629742,0
C9092640601,1
C4361780099,0
C9423415197,1
C9310169901,0
C1410170711,1
C9024483970,0
C7699225224,0
C7317519673,0
C8364740747,0
C8268573419,1
C9208143564,0
C2143712733,0
C2496680587,0
C7426972341,0
C9029939485,1
C0213200161,0
C7181046602,0
C4904690575,0
C9893778492,0
C0384235024,0
C9337552174,0
C9142132206,1
C7647410678,1
C9307568771,0
C5882139081,1
C9385500275,1
C6254052049,0
C8765903378,0
C7518335597,0
C8707999839,0
C0763661822,0
C7391702637,0
C3856980927,0
C4828888115,1
C5483639498,0
C4107789709,0
C9954257257,0
C5731377085,1
C7004653894,0
C3913857014,0
C8249103662,0
C4841562318,0
C1754821790,0
C4720990638,0
C6945180635,0
C3307458922,0
C6814170232,0
C1910437758,0
C2118780110,1
C1697397852,0
C1627257634,0
C6455548270,0
C9919653513,0
C7491403644,0
C2522146573,0
C7826918422,0
C7543618716,0
C7108823646,0
C1975524415,0
C6473713204,0
C3096998593,1
C2965738452,0
C0017598515,0
C1689244130,1
C4031129796,0
C1338111479,0
C8267624328,0
C8571885936,1
C2168524466,0
C0080324170,1
C8435022094,0
C1183014490,0
C3287574314,0
C1092262178,0
C7475738274,0
C8776018136,0
C7884560608,0
C2442019829,0
C7730627011,1
C2227368477,0
C4770999586,0
C0408661155,0
C8835929438,0
C7256567681,1
C4226952590,1
C4990595624,0
C6359362786,0
C4172443185,0
C2355634474,0
C6828247586,0
C9888116281,0
C7916413004,0
C5432877979,0
C4280772724,1
C7772552652,0
C8985110661,0
C8606652159,0
C9001436216,0
C4635328968,0
C9144833175,0
C1500467793,0
C4846926138,0
C5848461422,0
C3174275377,0
C0941027310,0
C4546760916,0
C4827921849,0
C1951929282,1
C1081672884,0
C3453717554,0
C5898982084,0
C0809644603,0
C5507843576,0
C6183034708,0
C4448275830,0
C1682489875,0
C0671722849,0
C4632820998,0
C5841865881,0
C1476546003,0
C6934370412,0
C3318425596,0
C9171416470,0
C8502363317,0
C7283098724,0
C2586731678,0
C0181293783,0
C2833659511,0
C1234024118,0
C6530434636,0
C2318225979,0
C5241519549,0
C5095868173,0
C7160268413,0
C5358352343,0
C8880540698,0
C3858440304,0
C4440486737,0
C9222580070,1
C3782052885,0
C8702127955,0
C2307221836,0
C7275452772,0
C3498565960,1
C9102744834,1
C5656738127,0
C3152818379,0
C5886121393,0
C5977675604,0
C5351530521,1
C1792896493,0
C2885923189,1
C4475771753,0
C4071068149,0
C4405056946,0
C2043747981,0
C0940621654,1
C6858233245,0
C7019162942,0
C3591721431,0
C4137661979,1
C6494911827,0
C0845166473,1
C7188913024,0
C4165305747,0
C3724923968,0
C3967189139,0
C5062496617,0
C6602185722,0
C8548585791,0
C1598677256,1
C8988316163,0
C2394184904,0
C1185959291,0
C1302544713,0
C7053866468,0
C1629516215,0
C2493062558,0
C8360237563,0
C3497194573,0
C3109503495,0
C6442797238,0
C4730650617,0
C3729254693,0
C8326898739,0
C2143959663,1
C9795226136,0
C5650037899,0
C4381471222,0
C5945227038,0
C5595986628,0
C9974443237,0
C2933315274,1
C9248106646,1
C0255624237,0
C7566235793,0
C4336829507,0
C0584705501,1
C2743062697,0
C4554142821,0
C4552893941,0
C6365397728,0
C2494930605,0
C0942469519,0
C7906259795,0
C5664231315,0
C4281089701,1
C2999935716,0
C6267599608,0
C8858579103,0
C6969292896,1
C0045743118,0
C1225102238,1
C8561921137,0
C3312807200,0
C1534121010,0
C5571851680,0
C8090088877,0
C7594470513,0
C2551048172,0
C4612924576,0
C9884549344,0
C8591663973,0
C1017212976,0
C4775844064,0
C8529714908,0
C4153948974,1
C0577782411,0
C0817865971,0
C0071073497,0
C8118950555,0
C5530218215,0
C8443896404,0
C9269382563,0
C7775257299,0
C0436962531,0
C6526268519,0
C2223838789,0
C5724391875,0
C8597866162,1
C4547531320,1
C1174543352,0
C4120512054,1
C5792640615,0
C4898117801,0
C0739844954,0
C6836514853,0
C4595249661,0
C7409032843,0
C8007564930,1
C2158646452,0
C1959024269,0
C1114475035,0
C5873879845,0
C6496178127,1
C2716399099,1
C0304437938,0
C7537347091,0
C8349524647,0
C9389884822,0
C4042968483,0
C2859024911,0
C2317997911,0
C7622118165,0
C3728721620,0
C8851539287,1
C6061324564,0
C2406433533,0
C4664733795,0
C5263077766,0
C6918090662,0
C8771948611,0
C9980807721,0
C7394916235,0
C5983919578,0
C7517062183,0
C7197284483,0
C3965324501,1
C4815488850,0
C3594025556,0
C3725078427,0
C8653233604,0
C8718835882,0
C2725502607,0
C9129222182,0
C0312855909,0
C1422785480,0
C5319525955,0
C1419424793,0
C5265523653,1
C7319094106,1
C3746977584,0
C6108605360,0
C9439206615,1
C9460310151,0
C9700140170,1
C9281426562,0
C6547561155,0
C0561453717,1
C1285132198,0
C1505653819,0
C8923999475,0
C3819091561,1
C4927574372,0
C7418486793,0
C8264169425,0
C6261660052,0
C6719438809,0
C9883042455,0
C0497018500,0
C6309012406,0
C0768688673,1
C8934951201,0
C9596064345,0
C4330687314,0
C0545085398,0
C2467221713,1
C7693974679,1
C4052305550,0
C1369966075,0
C8084394335,0
C4439033903,0
C9565768980,1
C5900696269,1
C7614512019,0
C6015949116,0
C6551043505,0
C0297631979,0
C1814170647,0
C4486264380,0
C4144160379,0
C7506934454,0
C9687627357,0
C6434188126,0
C7080906602,0
C6699013855,0
C9046243655,0
C2709571386,0
C4378902240,0
C6863784415,0
C3455064743,1
C0767408122,0
C7638570886,0
C7431668978,1
C3167369024,0
C4366323255,0
C7627196561,0
C2349903282,0
C3366234418,0
C5515515945,1
C9299574883,0
C6678370417,0
C2719667626,0
C8331397862,0
C4562119121,0
C1125469964,0
C3827329106,0
C7776789440,0
C8196959594,1
C8257584878,1
C5723783524,0
C4068317473,0
C2926660364,1
C8317657476,1
C1375204717,0
C3368754243,0
C7038357973,0
C9117161078,0
C5696159928,0
C3092710220,0
C7643349706,0
C4691841755,1
C9823548604,0
C3917630884,0
C2102037156,0
C6721458086,0
C2456984993,0
C7385554978,0
C4734130214,0
C0874715301,0
C6772150186,0
C5263348994,0
C3168912175,0
C5514024553,1
C0825691779,0
C5321052516,0
C5948676682,0
C7432445598,0
C3333471681,0
C2097005868,0
C2410573602,0
C6873188489,1
C5045234449,0
C1214332889,0
C2546641490,0
C6635027330,0
C0830416450,0
C4903443363,0
C3125847435,0
C6513327801,0
C2067889619,0
C5561066191,0
C4633677166,0
C2186633942,0
C2898368637,0
C1740774635,0
C3446198503,0
C4090645184,0
C7733406841,1
C0670861358,0
C1443783398,0
C4263684569,0
C9246429099,0
C7556241746,0
C9852705275,0
C7318321125,0
C7031811157,1
C1252610454,0
C1117254196,0
C2419285706,0
C4666412720,0
C2112509060,0
C9959796256,0
C4950823890,0
C6535254098,0
C5213761158,0
C2789788246,1
C0296248522,0
C3058549418,1
C9660564198,0
C9359953420,0
C0792111135,0
C7328050290,0
C1025807119,0
C0320587477,0
C2364305275,0
C2106342890,0
C4578140799,0
C4391389777,0
C0593379697,0
C6557695741,0
C8576716995,0
C5908144113,1
C3724666952,0
C7457450284,0
C0177984333,0
C4921784364,0
C6281281765,0
C4425012521,1
C1694431306,0
C1400039251,0
C9723090118,0
C0015726513,0
C4907474743,0
C0114703456,0
C2789614858,1
C5095206411,0
C1116393278,0
C3790179438,0
C4938996597,1
C7346149992,0
C2357427848,0
C3218286287,0
C5660457974,0
C6612190654,0
C7704321368,0
C7409511012,1
C2763761222,0
C5481041617,0
C2214972412,0
C3201208889,0
C0193080065,0
C9793188079,0
C3768995947,0
C2895166883,0
C2216674776,0
C6140841028,1
C8917327236,0
C1078565285,0
C7451345572,0
C9421270139,0
C4318126965,0
C5603887063,0
C9794388844,0
C8527625283,0
C5157522575,0
C5742173716,0
C2284701404,0
C8051130015,1
C5475702367,1
C0804914027,0
C5963099093,0
C3929793682,1
C2285426371,1
C4452193472,0
C0906389432,1
C8159908601,0
C3782524718,0
C2603655987,0
C9792933926,0
C1450251115,0
C9608097825,0
C7764347410,0
C6175886354,1
C4967429175,0
C8355061020,0
C1404513865,0
C4738017345,0
C6924001750,0
C3599796757,1
C0442874149,0
C2722963851,0
C7862415344,1
C8546460473,1
C1934593757,0
C5559174579,0
C3881647080,0
C7674172303,1
C5703469050,1
C5594061670,0
C0840086692,0
C7012804477,0
C7049009814,0
C5534000927,0
C5521711434,0
C4351537989,0
C8916148402,0
C6777355594,0
C8248513860,1
C1395601604,0
C0201359821,0
C3487916160,0
C3839137725,0
C8124739085,0
C9437224091,0
C2388926421,0
C9537348481,1
C4252629720,0
C9752136785,0
C8179805653,0
C5588478286,0
C5166621877,0
C4822240560,0
C4440331610,0
C3736194591,0
C0099451845,0
C0449238321,0
C0333526521,0
C0447378793,0
C7320322378,0
C0084152715,0
C6439302605,0
C0895889777,0
C3633529798,0
C9120609070,1
C4480776003,0
C3160221038,1
C5035194890,0
C6491696298,0
C2553492616,0
C2800468973,0
C8848991867,1
C6387057772,1
C4822217389,1
C3515668702,0
C4287239766,0
C1908001041,0
C2405165618,0
C3616539398,0
C9312027153,1
C0538177061,0
C6768361687,0
C8195334192,1
C0516225821,0
C0191423191,0
C2456851339,1
C6192194412,0
C9424019938,0
C0077362069,0
C7659776934,0
C8884686806,0
C3814106227,0
C8511880238,0
C7892959050,0
C0821642565,0
C6218496516,0
C3441063188,0
C4644567516,0
C8516640868,0
C0451057186,0
C1944179139,0
C1834351853,0
C4438496836,0
C3954185131,1
C9404450148,0
C9841546728,0
C2608288255,0
C3955814909,1
C3651766047,1
C0675337586,0
C3879989953,0
C6195622803,0
C7770641297,1
C3959987327,0
C0705273980,0
C6188555913,0
C6328469939,0
C5772413935,0
C4539864037,1
C5350189858,0
C5803913195,1
C5428335100,1
C2638531369,1
C0093294945,0
C4007750304,0
C0516809056,0
C8419967863,0
C6611663576,0
C3067556961,1
C4248999325,1
C2819403668,0
C8916397265,0
C0087494710,0
C6158635933,1
C7081818861,0
C0984699684,0
C3238323305,0
C9225683032,0
C5287652420,0
C8567888429,0
C8628769352,0
C7485765261,0
C9073311266,0
C0684010924,0
C7834159494,0
C1588621675,0
C8799579186,1
C6750839081,0
C0142530255,0
C7610736499,0
C5842298072,1
C9844945567,0
C4540771349,1
C8619426235,0
C0927423878,0
C4169394603,0
C9316261314,1
C6197218719,0
C5762721992,0
C6621364350,0
C5766325285,0
C8859872005,0
C3450812746,0
C8675475772,0
C1378817923,0
C3296352754,0
C0273794512,0
C4485786698,0
C1086745536,0
C2304664878,0
C9736955952,0
C8777205362,0
C6250524807,0
C0635035090,0
C3673130887,0
C2255423725,1
C1010885425,0
C8602663024,0
C8309028096,0
C8007774360,0
C0523219734,0
C0976954820,0
C5255113823,0
C6172673589,0
C4413024246,1
C0738752620,0
C5273220726,0
C4020729410,0
C6277679975,0
C7527459454,0
C9552630174,0
C8460225116,0
C2363368648,0
C2945779131,0
C8764120281,0
C4378735543,1
C8660607505,0
C8488911778,0
C1777528180,0
C4099310579,0
C0505938594,0
C2584365069,0
C8778235715,0
C4732170281,0
C4523249927,0
C7650180345,0
C5326353344,0
C2144421005,0
C1187384192,0
C2604942553,0
C1466456398,0
C5154209142,0
C7688668260,0
C8734914130,0
C2333784147,0
C6412503274,0
C4022220239,0
C9741721008,0
C1074396511,0
C6777091639,0
C3584459662,0
C5103118105,0
C8040488784,0
C7999330247,0
C4096357551,0
C2964779900,0
C5401162720,0
C4706193722,0
C4144696055,1
C0763509987,1
C7012030426,0
C9068460335,0
C9573633881,1
C3371537008,0
C3325289013,1
C0959559805,0
C8461790437,1
C8821873844,1
C9411395478,0
C9381044473,0
C6110521291,0
C3964537769,1
C3091309135,0
C7657503544,0
C4854274005,0
C3897255669,0
C3931537718,0
C8154840558,0
C7121922107,0
C7220709125,1
C2500424758,0
C0105732374,0
C2232723008,0
C2392961511,0
C4611049101,0
C3819726899,0
C8383174447,0
C3232671512,0
C5645866173,0
C8081502068,0
C5423938025,0
C0677364404,0
C1901415278,0
C6734868866,0
C9916972657,0
C0180313193,0
C3612983168,0
C2946919213,1
C7896175374,0
C3135068518,0
C0860958537,0
C2333946944,0
C6506844395,1
C2111530214,0
C1696243497,0
C4475683656,0
C0259253703,0
C5775479303,0
C2920103314,0
C5003370657,0
C7346340305,0
C4460875324,0
C7067617226,0
C0692012371,0
C8966402555,0
C8555400778,1
C8656830080,0
C0928636135,0
C8146395929,0
C6634322943,0
C6115410037,0
C3983615237,0
C0358411939,0
C2488081182,0
C2043724647,0
C0349308184,0
C7139404603,0
C9743849221,0
C9863426770,0
C7150275770,0
C9937695689,0
C3988911270,0
C1560281704,0
C9962225688,1
C0971589096,0
C4553534911,0
C2788595669,0
C7218661076,0
C4500702527,0
C4941260339,0
C7603596768,0
C3199431489,0
C5492407491,1
C5604186114,1
C3124331419,1
C8345893298,0
C8743614528,0
C8709685965,0
C1657338715,0
C5636607663,0
C5160212097,1
C7487670941,0
C2107607965,0
C7141667691,0
C7768753755,0
C3749538354,0
C6347860284,0
C8297256079,0
C8022446830,0
C5963137033,0
C4531902531,0
C7371293049,0
C3761510869,1
C3697952654,0
C6167444642,0
C1739920962,0
C0023082197,1
C8029879350,0
C0753965655,0
C4825610446,0
C7883388752,0
C8529210870,0
C5226486344,0
C5533298596,0
C8613840676,0
C7125524538,0
C8939837207,0
C5408994363,0
C9163274027,0
C4350756190,1
C8954743305,0
C6900891223,1
C7549477568,0
C5510601695,0
C7472610781,0
C7890374528,1
C4506311233,0
C2352752157,0
C8690697057,1
C7594233831,0
C1722726806,0
C7621399586,0
C3372503837,0
C8632854730,0
C7777297502,1
C6564514525,0
C7568460036,0
C4262565382,1
C1278088187,0
C9085883899,0
C7577210856,0
C7213357730,0
C5666217886,0
C1853848065,0
C3208749511,0
C4242949886,0
C4553190905,0
C9995824589,0
C9971356103,0
C7090392221,0
C9393063010,0
C2236998627,0
C4605738939,0
C7977511917,0
C3478456074,0
C1831975231,0
C9930495814,0
C9810587400,0
C6045127491,0
C6942302117,0
C8870290925,0
C5993466989,0
C2426317573,0
C4570482350,0
C5968547465,0
C9810496616,0
C2989874342,0
C2395694449,0
C0285298219,0
C6365467012,0
C9131760670,1
C6510096648,0
C2724453360,1
C5273548034,0
C0537940595,0
C8083545867,0
C0201672498,0
C2686600503,0
C5520339731,0
C6556824222,0
C8999227058,0
C5181955768,0
C2448948459,0
C3068040065,0
C9755416046,0
C8373045087,0
C3279218762,0
C3095266574,0
C3589110906,1
C9215598076,0
C2610357862,0
C9679045191,0
C1397434071,1
C8734447601,0
C6155027328,0
C6102924100,0
C0129433580,0
C1791480624,0
C4084366270,1
C8145415889,0
C9249919630,1
C2389785039,0
C0414814938,0
C9135993012,1
C7143155957,0
C4857195399,0
C8703621313,0
C4850480956,0
C0229238802,0
C6174792810,0
C5062620383,0
C6057678444,0
C2004743366,0
C1060796061,0
C2795789881,0
C3243279604,0
C1705743860,0
C7315100651,0
C9170522630,0
C4600032092,0
C5942837317,1
C0406560430,0
C6771272349,0
C0209071333,0
C6827172749,0
C3083051449,0
C5215927443,0
C3479247822,0
C0456396246,0
C2225579697,0
C7905232791,0
C0051233880,0
C0240571503,1
C3826991696,0
C1800511832,0
C6253638768,0
C1292218231,0
C3112831468,0
C2952192346,0
C4087069415,0
C7683802828,0
C0952865841,0
C3228947354,0
C8971386843,0
C3474035131,0
C8272096816,0
C0002967890,0
C0311418827,0
C7479874003,0
C3465950211,0
C4786497814,0
C0188117277,1
C6420247996,0
C7143593757,0
C9220423878,0
C0172688210,0
C6375913030,0
C0429027468,0
C8269391649,0
C1150580011,1
C8070336381,0
C3640891890,0
C4133522088,0
C4684960656,0
C9095384443,0
C3282027182,0
C4048165798,0
C4199675826,1
C2553144766,0
C0721329377,0
C9266982167,0
C5323852439,0
C6413589630,0
C7145831914,1
C5782543105,0
C4113282693,0
C7495004842,0
C8661198930,0
C1442409729,0
C5120335027,0
C5731316746,0
C7550744084,0
C4250449261,0
C2030931726,0
C3653335838,0
C4256063113,0
C1709524746,0
C8432485227,0
C4235727177,0
C6139178178,0
C2627069509,0
C4654777883,0
C6747929041,0
C4030721828,0
C5865890162,0
C8335502518,0
C7547451593,0
C8488164124,0
C1902315069,0
C7670672971,0
C4390363834,0
C7150532859,0
C4913508954,0
C8063075480,0
C0712212943,0
C0460385474,0
C7326234259,0
C3386754355,1
C1562495986,0
C7285252353,0
C2263634105,0
C4750000132,0
C0516688863,1
C0335768086,0
C7076362803,0
C1515000323,0
C3832551576,1
C5222325451,0
C0432305077,0
C7852025646,0
C1614294587,0
C5302689697,0
C0167494427,0
C8364265663,0
C1709287283,0
C9762484834,0
C1288048412,1
C4879770438,0
C9173258027,0
C9715643730,1
C2700317709,0
C6312780108,0
C1017834552,0
C9741498795,0
C0581840386,0
C8756135022,0
C5330264978,0
C1922747087,1
C6634921906,0
C0265252411,0
C9922405872,0
C6959384725,0
C4755424603,0
C2700953339,1
C2991065160,0
C2125401425,0
C0912827658,0
C5245181195,0
C9098663896,0
C0077064757,0
C0776985572,0
C4544095378,1
C3900134466,1
C1070953547,0
C8652640433,0
C6536028190,0
C7852486086,0
C0411609925,0
C3746809037,0
C4109003941,0
C8195413355,0
C1862840179,0
C6532290800,0
C1686056822,0
C9257602920,1
C2188408782,0
C7453669474,0
C8407878817,1
C9968065525,0
C7416429952,0
C4931065696,0
C7169709761,0
C0154277883,0
C6075030243,0
C9428618412,0
C2088535280,0
C9879795149,0
C7761516816,0
C1832980451,0
C1710791995,0
C8286268948,0
C4983651254,0
C4867127823,0
C2517506167,1
C7291866572,0
C4102749238,0
C7458187364,0
C6782660243,0
C0784196383,0
C5510041421,0
C5399769883,0
C0206098873,1
C6637888924,0
C0981736262,0
C0208612862,0
C5153683307,0
C8292132525,0
C7314126853,0
C8704956524,0
C9486877984,0
C6075478849,0
C3535195604,0
C0374375862,0
C5504184268,0
C8355527085,1
C1010194650,1
C3156453038,0
C0964197652,0
C7887779735,0
C3187385980,0
C1981496786,0
C7060285001,0
C4161852546,0
C7696549557,0
C3267771187,1
C4358746206,1
C4608932075,0
C7492281802,0
C3833719442,1
C0354932376,0
C7067037078,0
C5529981872,0
C7289441605,0
C6417003323,0
C7465528057,0
C3677859071,0
C7716040667,0
C2918813465,0
C6156303252,0
C9694596808,0
C7522669886,0
C4740874029,0
C3194469805,0
C8970384178,0
C5524291229,0
C2035147044,0
C1230849734,0
C0311199078,0
C3467727437,0
C9687218883,0
C1740342929,0
C4464980601,0
C6249493220,0
C2676643663,1
C0724374426,1
C2149733071,1
